NoClstr,FinalLevelTax,NoSeqinTax,TaxonomyPath
526,S,2,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Bifidobacteriales; [F] Bifidobacteriaceae; [G] Bifidobacterium; [S] Bifidobacterium longum;
527,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Bifidobacteriales; [F] Bifidobacteriaceae; [G] Bifidobacterium; [S] Bifidobacterium adolescentis;
527,S,15,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Bifidobacteriales; [F] Bifidobacteriaceae; [G] Bifidobacterium; [S] Bifidobacterium angulatum;
527,S,3,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Bifidobacteriales; [F] Bifidobacteriaceae; [G] Bifidobacterium; [S] Bifidobacterium bifidum;
528,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Bifidobacteriales; [F] Bifidobacteriaceae; [G] Bifidobacterium; [S] Bifidobacterium adolescentis;
529,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Bifidobacteriales; [F] Bifidobacteriaceae; [G] Bifidobacterium; [S] Bifidobacterium pseudolongum;
530,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Corynebacteriales; [F] Corynebacteriaceae; [G] Corynebacterium; [S] Corynebacterium glutamicum;
531,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Corynebacteriales; [F] Corynebacteriaceae; [G] Corynebacterium; [S] Corynebacterium geronticis;
531,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Corynebacteriales; [F] Corynebacteriaceae; [G] Corynebacterium; [S] Corynebacterium provencense;
532,S,7,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Micrococcales; [F] Micrococcaceae; [G] Rothia; [S] Rothia mucilaginosa;
532,S,15,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Propionibacteriales; [F] Propionibacteriaceae; [G] Propionibacterium; [S] Propionibacterium freudenreichii;
533,S,5,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Propionibacteriales; [F] Propionibacteriaceae; [G] Acidipropionibacterium; [S] Acidipropionibacterium acidipropionici;
533,S,2,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Propionibacteriales; [F] Propionibacteriaceae; [G] Acidipropionibacterium; [S] Acidipropionibacterium jensenii;
533,S,8,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Propionibacteriales; [F] Propionibacteriaceae; [G] Acidipropionibacterium; [S] Acidipropionibacterium virtanenii;
534,S,2,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Propionibacteriales; [F] Propionibacteriaceae; [G] Arachnia; [S] Pseudopropionibacterium propionicum;
535,S,3,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Propionibacteriales; [F] Propionibacteriaceae; [G] Arachnia; [S] Pseudopropionibacterium propionicum;
536,S,2,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Corynebacteriales; [F] Nocardiaceae; [G] Rhodococcus; [S] Rhodococcus ruber;
537,G,6,[D] Bacteria; [P] Tenericutes; [C] Mollicutes; [O] Mycoplasmatales; [F] Mycoplasmataceae; [G] Mycoplasma;
537,S,6,[D] Bacteria; [P] Tenericutes; [C] Mollicutes; [O] Mycoplasmatales; [F] Mycoplasmataceae; [G] Mycoplasma; [S] Mycoplasma arthritidis;
537,S,1,[D] Bacteria; [P] Tenericutes; [C] Mollicutes; [O] Mycoplasmatales; [F] Mycoplasmataceae; [G] Mycoplasma; [S] Mycoplasma dispar;
537,S,1,[D] Bacteria; [P] Tenericutes; [C] Mollicutes; [O] Mycoplasmatales; [F] Mycoplasmataceae; [G] Mycoplasma; [S] Mycoplasma ovipneumoniae;
537,S,2,[D] Bacteria; [P] Tenericutes; [C] Mollicutes; [O] Mycoplasmatales; [F] Mycoplasmataceae; [G] Mycoplasmopsis; [S] Mycoplasma arginini;
537,S,3,[D] Bacteria; [P] Tenericutes; [C] Mollicutes; [O] Mycoplasmatales; [F] Mycoplasmataceae; [G] Mycoplasmopsis; [S] Mycoplasma synoviae;
538,F,5,[D] Bacteria; [P] Tenericutes; [C] Mollicutes; [O] Mycoplasmatales; [F] Mycoplasmataceae;
539,S,2,[D] Bacteria; [P] Tenericutes; [C] Mollicutes; [O] Entomoplasmatales; [F] Spiroplasmataceae; [G] Spiroplasma; [S] Spiroplasma apis;
539,S,3,[D] Bacteria; [P] Tenericutes; [C] Mollicutes; [O] Entomoplasmatales; [F] Spiroplasmataceae; [G] Spiroplasma; [S] Spiroplasma clarkii;
540,G,12,[D] Bacteria; [P] Tenericutes; [C] Mollicutes; [O] Entomoplasmatales; [F] Spiroplasmataceae; [G] Spiroplasma;
540,S,1,[D] Bacteria; [P] Tenericutes; [C] Mollicutes; [O] Entomoplasmatales; [F] Spiroplasmataceae; [G] Spiroplasma; [S] Spiroplasma alleghenense;
540,S,2,[D] Bacteria; [P] Tenericutes; [C] Mollicutes; [O] Entomoplasmatales; [F] Spiroplasmataceae; [G] Spiroplasma; [S] Spiroplasma gladiatoris;
540,S,1,[D] Bacteria; [P] Tenericutes; [C] Mollicutes; [O] Entomoplasmatales; [F] Spiroplasmataceae; [G] Spiroplasma; [S] Spiroplasma litorale;
541,S,4,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] unknown; [F] unknown; [G] unknown; [S] Bathymodiolus thermophilus thioautotrophic gill symbiont;
543,S,8,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Cardiobacteriales; [F] Cardiobacteriaceae; [G] Cardiobacterium; [S] Cardiobacterium hominis;
544,S,2,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Listeriaceae; [G] Brochothrix; [S] Brochothrix thermosphacta;
545,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhizobiales; [F] Phyllobacteriaceae; [G] Mesorhizobium; [S] Mesorhizobium sp. 8;
545,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodobacterales; [F] Rhodobacteraceae; [G] Defluviimonas; [S] Defluviimonas alba;
545,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodospirillales; [F] Rhodospirillaceae; [G] Haematospirillum; [S] Haematospirillum jordaniae;
545,S,4,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodospirillales; [F] Rhodospirillaceae; [G] unknown; [S] Rhodospirillaceae bacterium;
545,G,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Sphingomonadales; [F] Sphingomonadaceae; [G] Sphingobium;
545,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Sphingomonadales; [F] Sphingomonadaceae; [G] Sphingobium; [S] Sphingobium sp. CAP-1;
545,S,3,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Sphingomonadales; [F] Sphingomonadaceae; [G] Sphingobium; [S] Sphingobium sp. RAC03;
545,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Sphingomonadales; [F] Sphingomonadaceae; [G] Sphingomonas; [S] Sphingomonas paucimobilis;
545,S,2,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Sphingomonadales; [F] Sphingomonadaceae; [G] Sphingomonas; [S] Sphingomonas sanxanigenens;
545,S,2,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Sphingomonadales; [F] Sphingomonadaceae; [G] Sphingomonas; [S] Sphingomonas sp. FARSPH;
546,S,2,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Bifidobacteriales; [F] Bifidobacteriaceae; [G] Bifidobacterium; [S] Bifidobacterium animalis;
546,S,2,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Bifidobacteriales; [F] Bifidobacteriaceae; [G] Bifidobacterium; [S] Bifidobacterium pseudolongum;
547,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Corynebacteriales; [F] Corynebacteriaceae; [G] Corynebacterium; [S] Corynebacterium flavescens;
547,S,3,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Corynebacteriales; [F] Corynebacteriaceae; [G] Corynebacterium; [S] Corynebacterium imitans;
548,S,2,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Lactobacillaceae; [G] Latilactobacillus; [S] Lactobacillus curvatus;
548,S,2,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Lactobacillaceae; [G] Secundilactobacillus; [S] Lactobacillus paracollinoides;
549,S,3,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Calotrichaceae; [G] Calothrix; [S] Calothrix sp. NIES-2098;
549,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Anabaena; [S] Anabaena sp. WA102;
549,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Oscillatoriales; [F] Microcoleaceae; [G] Planktothrix; [S] Planktothrix agardhii;
549,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Oscillatoriales; [F] Oscillatoriaceae; [G] Oscillatoria; [S] Oscillatoria nigro-viridis;
549,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Oscillatoriales; [F] Oscillatoriaceae; [G] Phormidium; [S] uncultured Phormidium sp.;
549,S,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Synechococcales; [F] Prochlorotrichaceae; [G] Halomicronema; [S] Halomicronema hongdechloris;
550,S,2,[D] Bacteria; [P] Bacteroidetes; [C] Bacteroidia; [O] Bacteroidales; [F] Bacteroidaceae; [G] Bacteroides; [S] Bacteroides zoogleoformans;
550,S,1,[D] Bacteria; [P] Bacteroidetes; [C] Bacteroidia; [O] Bacteroidales; [F] Prevotellaceae; [G] Alloprevotella; [S] Alloprevotella sp. E39;
550,S,2,[D] Bacteria; [P] Bacteroidetes; [C] Bacteroidia; [O] Bacteroidales; [F] Prevotellaceae; [G] Prevotella; [S] Prevotella ruminicola;
550,S,1,[D] Bacteria; [P] Bacteroidetes; [C] Bacteroidia; [O] Marinilabiliales; [F] Prolixibacteraceae; [G] Draconibacterium; [S] Draconibacterium orientale;
550,S,2,[D] Bacteria; [P] Bacteroidetes; [C] Bacteroidia; [O] Marinilabiliales; [F] Prolixibacteraceae; [G] Draconibacterium; [S] Draconibacterium sp. M1;
550,S,2,[D] Bacteria; [P] Bacteroidetes; [C] Bacteroidia; [O] Marinilabiliales; [F] Prolixibacteraceae; [G] unknown; [S] Prolixibacteraceae bacterium WC007;
551,S,27,[D] Bacteria; [P] Bacteroidetes; [C] Bacteroidia; [O] Bacteroidales; [F] Prevotellaceae; [G] Prevotella; [S] Prevotella intermedia;
552,F,3,[D] Bacteria; [P] Proteobacteria; [C] Epsilonproteobacteria; [O] Campylobacterales; [F] Campylobacteraceae;
552,G,1,[D] Bacteria; [P] Proteobacteria; [C] Epsilonproteobacteria; [O] Campylobacterales; [F] Campylobacteraceae; [G] Arcobacter;
552,S,1,[D] Bacteria; [P] Proteobacteria; [C] Epsilonproteobacteria; [O] Campylobacterales; [F] Thiovulaceae; [G] Sulfurimonas; [S] Sulfurimonas sp. GYSZ_1;
553,S,6,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Neisseriales; [F] Neisseriaceae; [G] Neisseria; [S] Neisseria subflava;
557,S,1,[D] Bacteria; [P] Tenericutes; [C] Mollicutes; [O] Mycoplasmatales; [F] Mycoplasmataceae; [G] Mycoplasmopsis; [S] Mycoplasma canis;
558,S,1,[D] Bacteria; [P] Tenericutes; [C] Mollicutes; [O] Mycoplasmatales; [F] Mycoplasmataceae; [G] Mycoplasma; [S] Mycoplasma ovipneumoniae;
559,S,1,[D] Bacteria; [P] Tenericutes; [C] Mollicutes; [O] Mycoplasmatales; [F] Mycoplasmataceae; [G] Mycoplasma; [S] Mycoplasma ovipneumoniae;
561,S,2,[D] Bacteria; [P] Firmicutes; [C] Negativicutes; [O] Acidaminococcales; [F] Acidaminococcaceae; [G] Phascolarctobacterium; [S] Phascolarctobacterium faecium;
561,S,3,[D] Bacteria; [P] Tenericutes; [C] Mollicutes; [O] Mycoplasmatales; [F] Mycoplasmataceae; [G] Mycoplasmopsis; [S] Mycoplasma maculosum;
562,S,9,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Pseudomonadales; [F] Moraxellaceae; [G] Moraxella; [S] Moraxella osloensis;
563,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Pseudomonadales; [F] Moraxellaceae; [G] Moraxella; [S] Moraxella osloensis;
564,S,4,[D] Bacteria; [P] Fusobacteria; [C] Fusobacteriia; [O] Fusobacteriales; [F] Leptotrichiaceae; [G] Streptobacillus; [S] Streptobacillus moniliformis;
565,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Corynebacteriales; [F] Corynebacteriaceae; [G] Corynebacterium; [S] Corynebacterium cystitidis;
566,S,4,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Corynebacteriales; [F] Corynebacteriaceae; [G] Corynebacterium; [S] Corynebacterium cystitidis;
567,S,1,[D] Bacteria; [P] Proteobacteria; [C] Epsilonproteobacteria; [O] Campylobacterales; [F] Helicobacteraceae; [G] Helicobacter; [S] Helicobacter pullorum;
568,S,2,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Thiotrichales; [F] Piscirickettsiaceae; [G] Hydrogenovibrio; [S] Hydrogenovibrio crunogenus;
569,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Propionibacteriales; [F] Propionibacteriaceae; [G] Tessaracoccus; [S] Tessaracoccus flavescens;
569,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Pseudonocardiales; [F] Pseudonocardiaceae; [G] Actinosynnema; [S] Actinosynnema pretiosum;
569,F,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae;
569,G,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces;
569,S,2,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. S6;
569,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. S8;
569,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. SYP-A7193;
569,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces violaceoruber;
570,S,7,[D] Bacteria; [P] Planctomycetes; [C] Planctomycetia; [O] Isosphaerales; [F] Isosphaeraceae; [G] Singulisphaera; [S] Singulisphaera acidiphila;
570,S,3,[D] Bacteria; [P] Planctomycetes; [C] Planctomycetia; [O] Planctomycetales; [F] Planctomycetaceae; [G] Thalassoglobus; [S] Thalassoglobus polymorphus;
570,S,2,[D] Bacteria; [P] Synergistetes; [C] Synergistia; [O] Synergistales; [F] Synergistaceae; [G] Aminobacterium; [S] Aminobacterium colombiense;
571,S,17,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Micrococcales; [F] Micrococcaceae; [G] Rothia; [S] Rothia mucilaginosa;
572,S,2,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Micrococcales; [F] Micrococcaceae; [G] Rothia; [S] Rothia mucilaginosa;
574,S,4,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Micrococcales; [F] Micrococcaceae; [G] Rothia; [S] Rothia mucilaginosa;
577,S,2,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Micrococcales; [F] Micrococcaceae; [G] Rothia; [S] Rothia mucilaginosa;
578,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Pleurocapsales; [F] Hyellaceae; [G] Pleurocapsa; [S] Pleurocapsa minor;
579,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Enterococcaceae; [G] Enterococcus; [S] Enterococcus cecorum;
580,G,7,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Staphylococcaceae; [G] Staphylococcus;
580,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Staphylococcaceae; [G] Staphylococcus; [S] Staphylococcus delphini;
580,S,25,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Staphylococcaceae; [G] Staphylococcus; [S] Staphylococcus felis;
580,S,2,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Staphylococcaceae; [G] Staphylococcus; [S] Staphylococcus lutrae;
580,S,7,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Staphylococcaceae; [G] Staphylococcus; [S] Staphylococcus pseudintermedius;
580,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Staphylococcaceae; [G] Staphylococcus; [S] Staphylococcus sp. MI 10-1553;
582,S,1,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Neisseriales; [F] Neisseriaceae; [G] Neisseria; [S] Neisseria sp. 10022;
582,S,5,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Pasteurellales; [F] Pasteurellaceae; [G] Actinobacillus; [S] Actinobacillus delphinicola;
582,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Pasteurellales; [F] Pasteurellaceae; [G] Otariodibacter; [S] Otariodibacter oris;
583,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Planococcaceae; [G] Ureibacillus; [S] Ureibacillus thermosphaericus;
584,G,8,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Lactobacillaceae; [G] Paucilactobacillus;
584,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Lactobacillaceae; [G] Paucilactobacillus; [S] Lactobacillus oligofermentans;
584,S,12,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Lactobacillaceae; [G] Pediococcus; [S] Pediococcus damnosus;
585,S,8,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Enterococcaceae; [G] Tetragenococcus; [S] Tetragenococcus halophilus;
588,S,1,[D] Bacteria; [P] Acidobacteria; [C] Blastocatellia; [O] unknown; [F] unknown; [G] Chloracidobacterium; [S] Chloracidobacterium thermophilum;
588,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Chroococcales; [F] Aphanothecaceae; [G] Gloeothece; [S] Gloeothece citriformis;
588,S,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Chroococcales; [F] Chroococcaceae; [G] Geminocystis; [S] Geminocystis sp. NIES-3708;
588,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Chroococcales; [F] Chroococcaceae; [G] Gloeocapsa; [S] Gloeocapsa sp. PCC 7428;
588,S,4,[D] Bacteria; [P] Spirochaetes; [C] Spirochaetia; [O] Leptospirales; [F] Leptospiraceae; [G] Leptospira; [S] Leptospira kmetyi;
590,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] unknown; [F] unknown; [G] unknown; [S] gamma proteobacterium HdN1;
591,S,7,[D] Bacteria; [P] Proteobacteria; [C] Deltaproteobacteria; [O] Desulfobacterales; [F] Desulfobacteraceae; [G] Desulfosarcina; [S] Desulfosarcina ovata;
592,S,2,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] Alcaligenaceae; [G] Oligella; [S] Oligella urethralis;
593,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Streptococcaceae; [G] Streptococcus; [S] Streptococcus dysgalactiae;
594,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Chroococcales; [F] Cyanobacteriaceae; [G] Cyanobacterium; [S] Cyanobacterium aponinum;
595,S,2,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Lachnospiraceae; [G] Coprococcus; [S] Coprococcus catus;
597,S,3,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Propionibacteriales; [F] Propionibacteriaceae; [G] Propionibacterium; [S] Propionibacterium acidifaciens;
598,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Propionibacteriales; [F] Propionibacteriaceae; [G] Propionibacterium; [S] Propionibacterium australiense;
599,S,2,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Emcibacterales; [F] Emcibacteraceae; [G] Emcibacter; [S] Emcibacter sp. MEBiC09520;
599,S,2,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhizobiales; [F] Rhizobiaceae; [G] Shinella; [S] Shinella sp. HZN7;
599,F,5,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodobacterales; [F] Rhodobacteraceae;
599,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodobacterales; [F] Rhodobacteraceae; [G] Pannonibacter; [S] Pannonibacter phragmitetus;
599,S,5,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodobacterales; [F] Rhodobacteraceae; [G] Rhodovulum; [S] Rhodovulum sp. P5;
599,S,4,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodobacterales; [F] Rhodobacteraceae; [G] unknown; [S] Rhodobacteraceae bacterium;
599,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Sphingomonadales; [F] Sphingomonadaceae; [G] Sphingopyxis; [S] Sphingopyxis sp. FD7;
600,C,3,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria;
600,O,4,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhizobiales;
600,S,2,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhizobiales; [F] Bradyrhizobiaceae; [G] Rhodopseudomonas; [S] Rhodopseudomonas palustris;
600,S,2,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhizobiales; [F] Methylocystaceae; [G] Methylosinus; [S] Methylosinus trichosporium;
600,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodospirillales; [F] Acetobacteraceae; [G] Bombella; [S] Bombella sp. ESL0368;
600,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodospirillales; [F] Rhodospirillaceae; [G] Tistrella; [S] Tistrella mobilis;
601,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Actinomycetales; [F] Actinomycetaceae; [G] Actinomyces; [S] Actinomyces pacaensis;
601,S,2,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Actinomycetales; [F] Actinomycetaceae; [G] Actinomyces; [S] Actinomyces sp. 2129;
601,S,4,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Actinomycetales; [F] Actinomycetaceae; [G] Schaalia; [S] Schaalia radingae;
602,S,8,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Leuconostocaceae; [G] Weissella; [S] Weissella cibaria;
603,G,2,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodospirillales; [F] Rhodospirillaceae; [G] Azospirillum;
603,S,2,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodospirillales; [F] Rhodospirillaceae; [G] Azospirillum; [S] Azospirillum lipoferum;
